Year,Month,Day,Maximum Relative HumidityPct,Minimum Relative HumidityPct,Average Relative HumidityPct,Minimum Wind Chill Index Temperature,Maximum Wind SpeedMph,Minimum Wind SpeedMph,Average Wind SpeedMph,Standard Deviation of Wind Speed at 10m Mph,Maximum Wind GustMph,Maximum Wind Speed at 2m Mph,Minimum Wind Speed at 2m Mph,Average Wind Speed at 2m,Standard Deviation of Wind Speed at 2m Mph,Maximum Solar Radiation MJ/square meters,Total Solar Radiation MJ/square meters
2019,1,26,94.94,26.49,66.43,10.22,11.31,0.81,5.33,2.23,14.98,8.28,0,3.19,1.94,790.43,13.76
2019,1,27,86.28,22.84,53.72,16.55,15.01,4.7,10.21,2.39,21.85,12.54,0.26,7.02,2.55,662.11,15.02
2019,1,28,79.2,26.03,49.37,21.33,34.23,0.12,17.4,10.3,46.33,29.93,0,14.25,9.52,782.1,11.32
2019,1,29,87.12,32.47,59.43,9.69,12.41,0.26,6.62,2.76,17.54,10.13,0,4.47,2.42,730.92,10.69
2019,1,30,81.71,26.74,56.71,14.04,16.96,1.48,8.83,3.03,22.73,13.99,1.08,6.43,2.93,672.31,15.39
2019,1,31,96.03,34.28,70,19.33,20.02,0.98,10.24,3.78,26.46,16.63,0.5,7.74,3.58,678.28,14.69
2019,2,1,100,58.44,88.63,41.94,12.91,2.32,7.55,2.24,17.54,10.23,1.19,5.56,1.88,601,7.21
2019,2,2,99.63,57.9,84.27,-996,23.49,4.51,14.35,3.92,28.95,19.15,2.5,11.18,3.41,607.24,7.55
2019,2,3,97.1,31.66,69.07,43.19,30.76,8.95,16.91,5.51,38.01,24.94,4.22,12.79,5.2,681.95,14.93
2019,2,4,86.69,34.38,63.58,35.56,15.53,3.42,9.1,2.79,20.89,13.69,0,6.25,2.69,670.39,-996
2019,2,5,100,67.36,90.32,30.81,15.52,0.76,6.46,4,18.7,12.8,0,4.99,3.59,727.02,7.24
2019,2,6,100,81.22,96.34,23.75,27,4.68,9.51,3.23,33.24,23.44,3.98,8.02,2.78,356.56,5.44
2019,2,7,96.2,37.36,63.43,7.42,29.48,5.99,18.82,5.27,38.21,25.21,3.65,16.21,4.93,721.15,16.96
2019,2,8,72.17,29.64,50.54,5.4,10.72,0.87,6.34,1.74,13.81,9.43,0,4.9,1.61,785.23,15.7
2019,2,9,94.27,40.5,57.25,20.52,19.06,6.32,11.5,2.5,23.31,15.27,5.03,9.59,1.95,340.47,5.67
2019,2,10,97.35,74.6,88.84,23.79,15.9,4.09,11.37,2.52,20.76,13.04,2.1,9.14,2.35,287.6,4.06
2019,2,11,100,71.36,89.58,34.86,30.33,2.83,11.04,4.73,38.3,26.02,1.42,8.78,4.07,484.33,5.62
2019,2,12,90.7,23.45,55.67,19.39,28.16,1.45,10.12,4.7,35.59,23.85,0.11,7.75,4.05,743.04,17.69
2019,2,13,85.42,24.26,50.67,19.43,30.06,0.99,17.29,7.38,37.11,24.18,0,13.15,6.62,630.22,12.64
2019,2,14,54.66,18.71,35.61,39.78,24.81,1.89,11.48,4.55,30.53,18.88,0.83,8.13,3.77,727.2,11.6
2019,2,15,77.88,45.67,65.1,15.68,25.08,8.28,16.14,3.33,30.98,22.01,5.46,13.68,3.14,771.7,15.2
2019,2,16,91.71,61.09,77.88,12.28,15.12,3.31,9.08,2.52,18.63,12.74,1.47,7.3,2.37,692.31,10.12
2019,2,17,94.39,26.67,61.16,13.45,16.52,0.82,10.16,2.74,21.92,14,0,7.99,2.77,773.31,18.65
2019,2,18,71.67,40.66,56.44,6.93,24.99,6.42,15.73,3.85,34.85,21.47,4.66,13.12,3.38,603.43,11.4
2019,2,19,98.3,55.72,76.48,21.29,14.2,0,7.97,3.33,17.61,11.32,0,6.26,2.71,145.73,1.91
2019,2,20,98.73,21.19,62.71,12.86,19.24,0,9.48,3.75,25.37,16.16,0,6.99,3.53,791.39,18.76
2019,2,21,93.16,32.86,62.69,28.86,29.93,6.15,15.11,6.52,38.59,24.29,3.08,11.67,6.07,827.31,14.56
2019,2,22,100,92.5,96.82,28.71,13.88,4.11,8.83,1.57,16.95,10.85,2.87,6.81,1.35,174.33,3.12
2019,2,23,100,33.87,67.9,23.29,42.55,5,21.33,11.47,54.74,34.99,2.85,17.22,10.05,805.87,16.81
2019,2,24,89.3,21.54,54.75,12.29,13.92,1.3,7.28,2.44,17.76,11.96,0,4.6,2.25,813.45,20.11
2019,2,25,78.14,25.36,48.5,20.67,25.88,4.72,15.18,6.02,35.81,21.9,0.73,11.59,5.81,799,19.42
2019,2,26,99.1,58.12,76.85,21.73,19.15,5.11,11.12,2.71,23.82,16.63,2.86,8.96,2.94,983.11,11.6
2019,2,27,99.44,75.68,90,17.52,-996,-996,-996,-996,25.72,-996,-996,-996,-996,179.78,3.46
2019,2,28,87.31,41.98,66.71,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,809.68,19.75
2019,3,1,93.59,59.45,80.3,24.54,-996,-996,-996,-996,15.13,-996,-996,-996,-996,694.74,11.48
2019,3,2,91.1,68.6,78.93,21,19.3,4.36,10.86,3.31,23.53,15.81,0.91,8.71,3.33,278.92,5.08
2019,3,3,88.06,43.27,61.25,1.66,25.43,9.65,19.63,3.46,33.17,21.7,7.7,16.91,3.12,867.18,15.33
2019,3,4,65.07,28.42,44.88,-2.19,20.02,4.16,11.61,3.58,24.18,17.66,1.79,9.95,3.59,1002.57,17.28
2019,3,5,75.61,20.23,44.49,2.51,14.48,2.45,6.67,2.42,19.89,13.63,0,4.67,2.85,845.03,21.35
2019,3,6,60.09,26.03,42.55,12.28,25.41,6.76,14.42,5.35,32.3,20.33,3.29,11,5.18,1020.87,20.3
2019,3,7,72.57,29.34,52.77,27.68,17.14,0.98,10.32,3.89,25.86,13.53,0.3,7.59,3.15,679.43,10.71
2019,3,8,82.66,59.1,70.83,32.07,15.86,0.45,8.2,2.93,19.57,12.82,0,6.32,2.74,584.58,10.67
2019,3,9,89.15,12.5,40.73,42.82,42.1,2.3,17.35,9.64,53.55,33.51,0,13.66,8.54,876.4,22.4
2019,3,10,98.02,46.12,69.36,30.25,23.4,2.74,11.52,5.18,33.17,19.19,0.41,9.22,4.4,220.47,3.09
2019,3,11,99.77,83.02,92.91,35.74,17.67,0.45,7.52,2.8,22.57,13.68,0,5.8,2.54,502.01,5.52
2019,3,12,100,95.14,99.58,46.01,24.14,2,11.06,5.58,32.23,19.6,0,8.54,4.68,119.4,1.9
2019,3,13,97.78,35.87,63.27,39.16,45.05,0.73,26.49,9.72,60.13,35.95,0,20.68,7.83,878.88,21.32
2019,3,14,74.13,39.76,56.33,31.8,27.65,8.07,17.32,4.12,35.66,23.51,4.87,14.33,4.12,986.34,22.37
2019,3,15,85.78,26.26,56.64,22.82,16.24,4.18,9.06,2.73,20.89,13.97,1.71,6.81,3.27,901.85,23.5
2019,3,16,92.2,27.44,58.83,27.05,10.45,0.81,5.5,2.56,12.57,8.22,0,3.5,2.32,908.68,23.08
2019,3,17,90.95,26.38,57.83,29.44,11.78,0.47,6.55,2.68,17.83,9.8,0,4,2.55,905.55,23.68
2019,3,18,89.64,22.76,53.76,32.91,14.47,0.35,6.55,3.17,19.89,11.67,0,4.28,2.88,900.57,23.63
2019,3,19,82.43,27.27,51.88,33.44,25.01,0.12,12.52,5.42,31.21,19.24,0,8.91,4.95,887.05,22.92
2019,3,20,82.32,23.73,56.28,42.42,19.75,0.2,9.33,4.41,24.85,15.65,0,7.43,3.93,1041.69,20.76
2019,3,21,89.47,21.93,55.21,29.68,12.41,1.49,6.61,2.63,16.22,9.9,0,3.98,2.09,971.28,21.52
2019,3,22,84.13,44.94,59.77,37.16,21.99,1.97,12.9,4.79,28.5,17.06,0,9.16,4.57,792.7,15.05
2019,3,23,93.36,22.4,61.29,46.77,21.34,3.34,11.62,3.27,29.59,15.23,2.35,8.35,3.24,921.4,23.31
2019,3,24,90.87,42.62,67.05,36.6,17.55,1.81,9.13,3.18,21.92,14.38,0,6.11,3.38,1019.44,21.89
2019,3,25,92.64,45.26,73.73,38.64,14.99,2.36,8.79,2.74,31.43,12.62,0,5.82,3.17,912.97,23.97
2019,3,26,95.83,45.34,71.94,35.67,13.31,2.23,7.42,2.72,18.34,10.39,0,4.83,2.57,891.55,23.43
2019,3,27,86.51,45.76,66.21,42.85,27.92,5.21,14.52,5.92,36.39,20.89,2.26,10.42,4.81,949.54,17.57
2019,3,28,90.23,54.51,74.17,-996,26.69,5.99,15.27,4.64,33.82,20.02,3.71,11.13,3.8,1031.6,20.1
2019,3,29,95.34,55.41,77.76,43.35,30.24,1.86,11.6,5.99,36.69,23.55,0,8.34,5.01,970.9,17.22
2019,3,30,94.46,42.38,63.4,28.86,30.98,7.28,20.66,6.54,40.2,25.46,3.64,16.5,6.06,968.75,13.28
2019,3,31,85.04,32.62,54.94,18.12,13.79,2.98,7.75,2.02,19.37,11.61,0.42,4.96,2.4,937.31,23.22
2019,4,1,79.36,29.78,52.42,32.5,13.15,0.5,6.05,3.2,18.57,10.53,0,3.77,2.57,1115.09,20.3
2019,4,2,86.53,23.21,50.85,27.11,24.45,4.81,13.1,5.23,33.46,17.94,1.76,8.89,4.53,1030.47,23.75
2019,4,3,94.58,52.13,67.87,39,30.02,7.11,17.39,4.26,38.52,19.82,5.06,12.64,3.29,1032.34,16.96
2019,4,4,100,50.16,80.4,-996,22.59,3.03,8.72,2.95,29.24,15.99,0,5.25,3.24,943.1,21.78
2019,4,5,99.3,37.65,70.5,45.94,16.34,0.53,9.65,4.03,21.92,12.26,0,5.99,3.82,1050.84,21.07
2019,4,6,98.39,56.77,82.01,-996,19.04,0.82,9.25,3.76,25.5,14.87,0,6.32,2.87,983.08,21.56
2019,4,7,100,65.76,86.65,-996,16.55,2.05,7.43,2.93,20.6,11.83,0,4.21,2.84,945.71,20.1
2019,4,8,96.63,29.18,66.72,-996,9.73,1,5.4,1.86,11.91,7.64,0,3.07,1.59,961.97,26.58
2019,4,9,92.18,26.34,57.34,-996,24.05,0.44,11.02,6.59,34.05,16.76,0,7.18,4.99,977.35,25.9
2019,4,10,89.95,8.51,44.69,-996,27.07,4.61,14.37,4.66,38.07,22.12,1.52,9.53,3.97,1117.02,19.73
2019,4,11,69.2,18.55,44.46,30.01,28.52,4.45,15.48,5.75,37.11,23.04,0.02,11.92,5.75,984.37,27.1
2019,4,12,85.15,29.02,53.68,31.05,19.55,0.38,10.24,3.97,27.92,13.63,0,6.74,3.21,938.03,19.01
2019,4,13,94.34,52.26,81.79,31.13,34.38,7.05,17.65,6.8,44.94,26.55,3.87,13.03,5.6,150.59,1.76
2019,4,14,91.14,41.33,70.43,29.4,18.05,3.19,9.68,3.68,26.08,12.15,2.53,6.66,2.48,984.24,27.56
2019,4,15,94.01,37.28,66.65,40.03,21.65,8.09,13.92,3.58,28.79,14.77,4.76,9.22,2.54,1107.44,27.42
2019,4,16,94.03,59.98,78.84,-996,25.28,4.72,13.39,4.84,33.62,17.56,0.91,8.67,3.76,753.46,16.54
2019,4,17,99.95,29.37,75.37,-996,22.44,3.12,10.81,3.88,30.4,16.74,0,7.04,3.54,1207.84,18.21
2019,4,18,89.56,23.47,54.59,43.89,31.94,4.53,18.06,6.79,44.72,25.46,2.17,13.68,5.85,1021.88,24.73
2019,4,19,81.06,21.23,53.07,39.09,19.84,4.76,11.11,3.68,26.31,15.81,1.95,8.01,3.83,1004.49,28.67
2019,4,20,93.48,24.42,56.03,39.27,25.14,0,11.16,6.56,33.53,19.08,0,7.76,5.22,990.47,28.25
2019,4,21,91.47,34.19,61.55,-996,25.93,6.12,16.59,5,35.81,19.66,2.61,12.01,4.28,1015.41,26.99
2019,4,22,96.95,63.14,82.49,-996,21.12,1.64,10.75,3.61,27.34,14.28,0.74,7.35,2.61,627.4,10.4
2019,4,23,99.44,80.99,92.13,-996,22.88,2.08,11.18,4.61,30.47,17.42,0,7.63,3.41,619.41,6.79
2019,4,24,98.45,52.19,82.38,-996,10.77,0.53,5.19,2.09,15.56,8.37,0,3.24,2.17,926.43,19.07
2019,4,25,99.69,42.15,74.07,49.21,24.79,0.1,8.37,6.41,31.14,19.86,0,5.39,5.35,982.55,27.71
2019,4,26,96.09,31.86,63.21,48.63,21.74,0.04,9.74,5.63,27.11,16.36,0,6.51,4.94,1073.43,24.41
2019,4,27,90.96,40.71,59.94,-996,18.72,1.14,10.91,3.8,24.56,12.41,0.45,7.16,2.5,1116.29,27.3
2019,4,28,87.16,38.38,60.56,-996,29.91,2.96,15.67,6.77,39.53,22.66,0.23,11.16,5.61,1034.49,26.1
2019,4,29,97.27,72.36,87.05,-996,22.15,3.03,12.74,3.88,28.21,17.68,0,9.01,3.16,613.62,7.65
2019,4,30,99.63,88.76,96.44,-996,17.33,1.51,8.77,3.5,24.27,14.06,0,6.04,3.09,621.85,6.63
2019,5,1,99.44,70.42,90.9,-996,19.24,1.37,7.79,3.2,25.43,13.13,0,4.6,2.75,986.81,16.14
2019,5,2,98.96,74.94,87.96,-996,26.98,2.6,11.92,4.15,35.43,17.3,1.8,7.62,2.92,915.44,15.87
2019,5,3,99.25,81.6,94.99,-996,17.75,1.12,8.64,2.89,23.09,11.89,0,5.33,2.25,446.76,5.25
2019,5,4,98.78,63.99,87.88,-996,10.55,0.32,6.28,2.07,14.61,6.93,0,3.85,1.71,1098.03,17.8
2019,5,5,97.93,60.24,80.87,-996,21.05,0.87,11.02,4.64,26.46,16,0,8.02,3.94,1070.6,20.32
2019,5,6,99.2,40.27,75.54,-996,24.52,3.15,11.63,5.25,30.98,18.9,0.13,8.21,4.69,982.55,27
2019,5,7,99.56,57.7,81.59,-996,35.21,6.4,16.18,4.44,61.22,25.79,3.25,12.26,3.71,1098.83,-996
2019,5,8,98.34,59.4,84.42,-996,27.6,1.18,14.41,5.58,44.36,21.12,0.09,10.32,4.55,961.12,17.69
2019,5,9,94.11,61.9,76.81,42.94,29.89,8.15,17.16,4.15,39.62,22.53,4.08,12.59,3.65,1158.39,21.2
2019,5,10,97.92,57.44,83.93,38.35,16.14,0.86,8.88,3.19,23.09,10.82,0,4.64,3.31,1074.5,14.65
2019,5,11,98.49,71.81,88.35,-996,11.71,0.47,5.27,2.11,14.91,7.01,0,2.41,2.16,984.85,10.4
2019,5,12,100,38.88,72.22,44.28,11.15,1.26,5.11,2.35,15.78,8.13,0,2.94,2.23,1002.48,29.98
2019,5,13,96.72,40.99,69.17,-996,18.12,0.89,9.14,4.45,24.7,14.1,0,6.1,4.5,1104.14,28.21
2019,5,14,96.87,34.49,65.83,-996,14.61,2.66,8.76,3.1,23.38,11.68,0,5.5,3.83,1001.36,29.84
2019,5,15,95.5,33.69,64.84,-996,17.43,3,10.02,2.78,22.08,13.76,0,7.11,3.1,998.15,29.69
2019,5,16,93.4,36.47,67.05,-996,22.84,7.05,13.36,4.5,30.69,18.14,4.66,10.13,3.94,1110.74,28.69
2019,5,17,92.89,53.01,73.89,-996,30.49,8.04,20.19,5.76,38.59,24.02,5.72,15.7,4.71,984.1,18.47
2019,5,18,94.55,15.42,64.9,-996,35.57,1.61,14.33,5.77,48.07,27.13,0,10.33,5.11,1051.23,20.46
2019,5,19,93.19,36.51,63.99,-996,15.39,1.57,7.8,3.3,20.38,11.33,0,4.95,2.84,1022.68,29.97
2019,5,20,95.63,64.78,79.89,-996,35.97,8.04,18.79,5.79,45.1,27.74,3.46,14.04,5.35,669.18,8.29
2019,5,21,98.51,23.92,60.83,-996,35.84,1.18,20.12,8.43,46.26,26.49,0,14.6,6.93,1020.95,27.73
2019,5,22,89.62,38.43,69.06,-996,22.28,0,12.61,5.35,32.3,17.92,0,9.14,5.26,1092.71,26.69
2019,5,23,95.35,60.35,80.95,-996,25.32,8.99,16.25,3.92,32.53,20.2,5.18,12.36,3.44,313.9,5.32
2019,5,24,100,63.21,85.66,-996,48.61,0.18,15.28,7.46,65.25,39.97,0,11.6,6.35,587.15,7.29
2019,5,25,97.57,70.52,85.71,-996,23.94,3.32,14.76,3.6,33.53,18.61,0.72,11.16,3.48,876.55,14.25
2019,5,26,94.83,65.19,80.19,-996,23,8.75,14.9,3.22,27.34,18.16,6.26,11.51,2.74,628.97,12.13
2019,5,27,91.31,52.1,74.19,-996,24.9,2.12,16.84,4.56,31.79,20.45,0,13.14,4.27,1096.3,23.75
2019,5,28,93.34,18,62.3,-996,23.55,5.49,13.8,4.17,29.59,18.48,1.28,10.4,3.86,1079.98,26.01
2019,5,29,96.59,58.51,84.15,-996,21.52,2.85,9.7,3.82,30.69,17.52,0,6.26,3.56,1128.36,15.67
2019,5,30,97.92,30.19,63.79,-996,9.57,0.96,5.42,1.57,15.86,8.66,0,3.16,1.74,1007.66,30.78
2019,5,31,92.08,36.12,61.99,-996,11.52,0.2,6.37,2.17,18.79,9.92,0,4.74,2.07,997.62,30.26
2019,6,1,95.41,41.87,76.2,-996,30.11,1.15,9.24,5.44,36.69,19.22,0,6.57,4.41,1177.11,23.09
2019,6,2,97.54,39.91,75.98,-996,16.55,0,6.77,3.62,20.09,12.5,0,4.87,3.07,1088.54,22.99
2019,6,3,94.18,48.34,74.32,-996,17.64,2.89,9.13,3.03,21.34,14.16,0,6.87,2.86,1149.1,23.14
2019,6,4,92.54,43.52,72.42,-996,25.93,3.06,12.8,4.55,31.21,20.98,0,9.57,4.12,1028.62,19.96
2019,6,5,97.84,43.97,77.03,-996,39.06,0.31,8.58,6.25,50.13,31.76,0,6.28,5.18,1151.04,19.95
2019,6,6,97.63,61.38,84.24,-996,16.25,1.64,8.57,3.4,20.83,13.6,0,6.34,3.56,952.13,17.8
2019,6,7,97.06,39.61,71.27,-996,11.95,3.84,7.43,1.62,21.85,10.43,0,5.15,2.3,1081.67,29.38
2019,6,8,94.97,37.85,64.07,-996,13.97,0.21,8.8,3.2,20.76,11.39,0,6.16,3.5,980.64,29.72
2019,6,9,89.98,45.67,69.86,-996,31.52,4.89,16.8,6.01,39.17,23.87,4,11.95,4.58,995.63,14.48
2019,6,10,66.42,21.99,43.97,-996,19.39,3.05,11.43,3.89,29.01,13.62,1.59,7.2,2.97,1045.59,29.22
2019,6,11,86.81,28.36,53.7,-996,18.3,1.86,11.05,4.36,24.56,15.12,0,8.31,4.67,989.19,29.68
2019,6,12,99.31,34.11,66.91,-996,19.48,1.15,9.44,3.92,28.57,15.08,0,5.87,4.3,999.58,27.07
2019,6,13,93.51,35.13,58.34,-996,20.24,1.45,10.83,5.54,26.66,15.87,0,7.69,5.62,1056.18,29.74
2019,6,14,86.58,43.23,64,-996,43.89,11.15,22.42,5.46,52.61,34.74,8.5,17.51,4.37,997.07,23.67
2019,6,15,85.93,42.88,62,-996,33.17,3.96,16.16,5.06,45.59,25.9,1.7,12.52,4.5,987.7,27.44
2019,6,16,96.55,52.28,78.5,-996,22.5,0.88,6.35,2.97,29.66,14.85,0,4.03,2.24,1087.22,17.1
2019,6,17,97.36,32.24,66.2,-996,10.17,1.06,5.74,1.85,15.27,8.24,0,3.55,2.04,1196.11,29.51
2019,6,18,96.94,37.45,63.02,-996,35.23,1.21,9.36,4.04,51.07,28.27,0,7.08,3.58,983.83,28.07
2019,6,19,97.7,43.8,71.99,-996,12.84,0.51,5.63,2.58,17.54,9.47,0,3.55,1.97,976.65,29.35
2019,6,20,95.92,35.68,66.95,-996,19.98,4.14,12.61,4.07,26.75,15.22,0.83,9.44,3.9,981.43,29.78
2019,6,21,86.37,29.57,58.17,-996,30.4,11.48,20.63,4.17,37.2,23.47,8.37,15.89,3.42,989.99,29.87
2019,6,22,86.47,35.33,66.11,-996,27.74,8.42,16.35,4.44,34.29,22.03,6.14,12.69,3.61,1091.08,23.38
2019,6,23,90.96,38.35,68.81,-996,19.1,1.74,10.22,3.59,27.76,15.37,0,7.37,3.26,1027.01,28.98
2019,6,24,90.98,21.88,53.19,-996,16.3,1.18,8.15,3.53,22.21,12.31,0,5.72,3.08,1013.6,30.29
2019,6,25,96.71,34.8,61.23,-996,30.02,1.9,10.41,4.36,42.59,24.38,0.59,7.93,3.56,977.91,28.9
2019,6,26,86.24,38.32,59.65,-996,22.21,4.46,13.18,3.89,29.59,17.58,2.53,10.05,3.31,1007.11,29.91
2019,6,27,87.77,38.73,61.95,-996,19.01,6.86,13.52,2.97,28.05,15.32,4.41,10.33,2.67,1077.06,28.39
2019,6,28,87.13,33.65,57.97,-996,17.22,5.26,12.27,2.79,33.46,13.9,3.15,9.3,2.56,993.14,29.71
2019,6,29,89.49,26.97,53.2,-996,12.18,1.94,7.1,2.2,19.15,9.37,0,5.11,2.04,978.48,29.8
2019,6,30,84.26,33.11,59.22,-996,17.11,5.91,10.88,2.66,23.24,13.51,3.17,8.34,2.52,1108.56,29.17
2019,7,1,92.37,34.13,62.8,-996,17.89,4.36,10.03,2.86,24.76,13.2,1.98,7.55,2.41,1133.58,25.71
2019,7,2,83.96,32.47,68.02,-996,24.99,2.04,11.08,4.25,33.33,19.84,0,8.06,3.5,1071.86,16.79
2019,7,3,88.3,36.41,62.97,-996,23.33,5.8,13.5,3.95,28.79,16.9,3.57,9.95,3.1,1133.46,24.02
2019,7,4,86.21,41.24,63.04,-996,21.21,9.07,14.5,2.64,28.95,16.41,6.26,10.79,2.15,1006.05,27.9
2019,7,5,85.77,40.04,63.1,-996,19.84,5.84,12.05,3.09,24.76,14.97,3.64,9,2.49,1075.35,28.33
2019,7,6,89.05,54.99,73.93,-996,32.55,0,10.38,6.16,41.36,25.12,0,7.9,5.06,1028.48,17.04
2019,7,7,96.06,44.18,73.87,-996,24.02,0,6.36,4.78,31.85,17.66,0,4.46,3.9,1054.07,22.59
2019,7,8,97.11,60.9,81.32,-996,20.62,0,10.28,5.06,25.79,14.89,0,7.49,3.93,1005.1,25.13
2019,7,9,97.37,47.74,73.39,-996,15.18,3.48,9,2.28,20.67,11.61,0.82,6.62,1.97,999.55,27.18
2019,7,10,93.7,38.46,65.82,-996,15.77,0.69,8.36,2.73,23.38,12.92,0.11,6.34,2.35,1049.98,28.1
2019,7,11,84.68,37.04,61.85,-996,28.01,0.23,10.24,5.73,38.14,21.39,0,7.56,4.83,1050.2,27.36
2019,7,12,84.75,30.23,55.46,-996,12.11,1.85,6.47,1.92,18.05,9.5,0,4.33,2.08,984.5,29.56
2019,7,13,85.35,30.68,56.46,-996,13.78,2.52,7.55,2.66,22.5,11.21,0.38,5.05,2.81,1243.99,28.54
2019,7,14,86.83,39.21,62.4,-996,15.99,3.47,8.02,2.56,22.86,11.54,0.18,5.84,2.63,1060.47,25.49
2019,7,15,91.93,32.65,61.98,-996,8.5,0,3.89,2.07,10.45,5.91,0,2.29,1.5,1007.11,29.52
2019,7,16,85.5,30.02,56.81,-996,20.65,3.24,9.54,4.34,25.72,14.6,0.21,6.36,3.27,977.95,28.24
2019,7,17,72.07,38.71,55.16,-996,21.43,7.4,13.52,3.3,30.4,15.51,4.31,9.25,2.51,979.45,29.21
2019,7,18,74.75,40.85,56.76,-996,25.21,9.36,16.07,3.54,34.34,17.06,5.72,11.09,2.63,956.25,28.72
2019,7,19,72.35,34.91,52.96,-996,23.53,10.26,15.57,3.38,34.05,16.61,6.65,10.65,2.48,971.6,29.17
2019,7,20,79.35,34.09,53.84,-996,22.73,4.93,14.16,4.12,30.53,16.05,2.55,9.63,3.08,980.41,29.47
2019,7,21,83.77,31.13,53.96,-996,16.58,5.19,9.84,2.62,23.09,11.68,2.45,6.4,2.14,960.42,28.56
2019,7,22,81.74,34.75,57.81,-996,21.63,1.08,13.09,4.82,27.76,16.81,0,9.77,4.53,1104.01,-996
2019,7,23,74.79,24.66,48.29,-996,16.39,4.07,9.25,2.61,23.02,13.44,0.5,6.76,3.09,990.3,29.24
2019,7,24,89.07,24.47,51.05,-996,12.26,0.11,5.44,2.56,17.83,8.02,0,3.27,2.02,1007.62,30.12
2019,7,25,81.41,26.08,49.07,-996,16.41,1.33,10.08,3.41,24.47,11.8,0,6.65,2.98,983.83,29.34
2019,7,26,79.96,35.01,51.87,-996,15.01,3.31,9.68,2.38,23.02,10.98,0,6.42,2.06,1185.11,21.26
2019,7,27,82.53,31.66,53.36,-996,17.11,6.06,10.54,2.61,22.66,11.68,3.07,7.01,2.1,1023.14,28.64
2019,7,28,78.62,35.9,54.68,-996,17.77,5.47,11.09,2.78,23.89,11.83,3.15,7.33,2.11,1118.78,27.3
2019,7,29,82.16,24.5,57.62,-996,15.43,0.51,6.15,2.85,27.98,10.7,0,3.96,2.35,1258.73,23.83
2019,7,30,89.11,27.44,57.38,-996,13.96,0,6.81,2.58,18.99,10.08,0,4.34,2.04,956.26,28.37
2019,7,31,84.38,29.63,56.32,-996,14.45,2.72,8.82,2.61,19.66,9.89,0,5.75,2.13,959.4,28.08
2019,8,1,83.91,32.24,55.94,-996,18.3,2.1,9.64,3.28,23.47,12.4,1.39,6.42,2.23,955.14,27.01
2019,8,2,75.64,35.15,54.67,-996,18.41,5.55,10.63,3.04,24.85,12.29,3.37,6.99,2.09,1006.05,22.93
2019,8,3,83.52,43.24,62.91,-996,16.05,3.85,9.39,2.24,27.4,11.95,0.99,7.03,1.95,1005.24,24.28
2019,8,4,91.94,37.82,66.91,-996,13.99,1.12,6.36,2.19,19.95,9.97,0.61,4.65,1.57,1067.64,24.91
2019,8,5,90.65,28.93,61.4,-996,10.43,0,4.87,2.29,14.18,7.3,0,3.15,1.65,1049.54,26.71
2019,8,6,81.86,30.1,57.39,-996,12.49,0.26,6.15,2.78,16.81,8.52,0,4.22,1.81,1072.92,25.25
2019,8,7,76.17,36.36,54.34,-996,14.9,5.23,8.92,2.31,20.83,10.09,2.36,5.67,1.59,922.02,24.28
2019,8,8,70.2,37.19,54.24,-996,13.53,0.8,7.13,2.37,17.46,10.35,0,4.73,1.76,1151.25,20.1
2019,8,9,77.83,36.99,55.92,-996,14.25,2.2,8.36,2.58,21.12,10.69,0.68,5.86,1.77,956.68,19.01
2019,8,10,78.01,35.17,52.23,-996,15.37,3.17,9.18,2.39,19.8,9.93,0.8,5.75,1.71,931.65,26.66
2019,8,11,74.33,31.31,51.78,-996,16.91,5.57,10.46,2.49,22.86,10.88,3.16,6.69,1.77,964.96,26.93
2019,8,12,90.82,28.64,53.88,-996,21.94,0.44,9.16,3.89,33.4,16.61,0,5.92,3.07,946.17,27.07
2019,8,13,94.79,44.64,71.41,-996,22.62,3.17,9.47,3.21,28.86,17.54,2.22,7.17,2.69,963.62,25
2019,8,14,91.74,35.39,63.73,-996,19.55,2.17,7.73,3.43,25.05,15.89,0,5.79,3.06,945.21,26.59
2019,8,15,95.64,37.7,63.56,-996,13.63,0.45,8.01,3.04,20.02,8.97,0,5.19,2.24,1110.4,24.73
2019,8,16,74.95,30.43,52.71,-996,20.71,5.85,11.34,3.26,29.89,14.22,2.23,7.25,2.4,928.52,26.1
2019,8,17,100,29.5,62.62,-996,59.68,1.77,14.88,8.83,93.46,46.91,0.44,10.36,7.23,1011.55,22.92
2019,8,18,84.56,46.12,65.13,-996,17.35,2.02,10.2,2.83,22.15,12.56,0,6.67,2.22,1034.83,21.13
2019,8,19,83.69,38.51,60.37,-996,15.01,5.19,9.66,1.8,19.73,10.39,3.62,6.24,1.34,919.57,25.79
2019,8,20,85.6,36.33,57.69,-996,12.14,1.83,8.04,2.09,17.54,8.08,0.61,4.86,1.38,956.65,25.76
2019,8,21,86.34,31.44,55.98,-996,14.09,2.24,8.54,2.21,19.44,9.57,1.17,5.09,1.62,997.99,25.43
2019,8,22,91.88,42.59,64.65,-996,16.11,1.28,7.73,2.88,20.54,11.36,0.03,5.26,2.16,1033.46,20.44
2019,8,23,94.39,47.19,72.35,-996,19.73,0.43,8.13,4.8,27.34,14.81,0,5.63,3.84,954.42,23.47
2019,8,24,92.27,47.16,70.53,-996,15.41,0.52,7.29,3.41,19.37,11.84,0,5.3,2.48,911.5,24.78
